part,method,dataset,seed,perturb_remove_pct,perturb_add_pct,attr_shuffle,stability_mean_cosine,acc_original_test,acc_perturbed_test,acc_drop,n_graphs,n_train,timestamp,perturb_mode,gin_ckpt_path
c,GIN,IMDB-MULTI,43,0.0,0.1,True,0.8894104957580566,0.5066666666666667,0.4633333333333333,0.04333333333333339,1500,1200,1769556440.51845,addition_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_IMDB-MULTI_43.pth
c,Graph2Vec,IMDB-MULTI,43,0.0,0.2,False,0.48029080033302307,0.51,0.4666666666666667,0.043333333333333335,1500,1200,1769556472.3342953,addition_only,
c,NetLSD,IMDB-MULTI,43,0.0,0.2,False,0.9999839663505554,0.49,0.47333333333333333,0.016666666666666663,1500,1200,1769556486.4440808,addition_only,
c,GIN,IMDB-MULTI,43,0.0,0.2,False,0.9699241518974304,0.5066666666666667,0.4866666666666667,0.020000000000000018,1500,1200,1769556775.5233662,addition_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_IMDB-MULTI_43.pth
c,GIN,IMDB-MULTI,43,0.0,0.2,True,0.8775851130485535,0.5066666666666667,0.45666666666666667,0.050000000000000044,1500,1200,1769557058.9756677,addition_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_IMDB-MULTI_43.pth
c,Graph2Vec,IMDB-MULTI,44,0.0,0.0,False,0.9457869529724121,0.51,0.5133333333333333,-0.0033333333333332993,1500,1200,1769557091.813395,addition_only,
c,NetLSD,IMDB-MULTI,44,0.0,0.0,False,1.0,0.47,0.47,0.0,1500,1200,1769557105.1087415,addition_only,
c,GIN,IMDB-MULTI,44,0.0,0.0,False,1.0,0.36333333333333334,0.36333333333333334,0.0,1500,1200,1769557108.075554,addition_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_IMDB-MULTI_44.pth
c,GIN,IMDB-MULTI,44,0.0,0.0,True,0.8082618117332458,0.36333333333333334,0.37333333333333335,-0.010000000000000009,1500,1200,1769557112.0079825,addition_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_IMDB-MULTI_44.pth
c,Graph2Vec,IMDB-MULTI,44,0.0,0.05,False,0.7528110146522522,0.5033333333333333,0.51,-0.00666666666666671,1500,1200,1769557144.08562,addition_only,
c,NetLSD,IMDB-MULTI,44,0.0,0.05,False,0.9999983906745911,0.47,0.48333333333333334,-0.013333333333333364,1500,1200,1769557157.6513603,addition_only,
c,GIN,IMDB-MULTI,44,0.0,0.05,False,0.9961762428283691,0.36333333333333334,0.37,-0.006666666666666654,1500,1200,1769557432.6429765,addition_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_IMDB-MULTI_44.pth
c,GIN,IMDB-MULTI,44,0.0,0.05,True,0.8064611554145813,0.36333333333333334,0.37333333333333335,-0.010000000000000009,1500,1200,1769557712.5738482,addition_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_IMDB-MULTI_44.pth
c,Graph2Vec,IMDB-MULTI,44,0.0,0.1,False,0.565570592880249,0.5066666666666667,0.43666666666666665,0.07000000000000006,1500,1200,1769557744.5709326,addition_only,
c,NetLSD,IMDB-MULTI,44,0.0,0.1,False,0.9999942779541016,0.47,0.49333333333333335,-0.023333333333333373,1500,1200,1769557758.2857912,addition_only,
c,GIN,IMDB-MULTI,44,0.0,0.1,False,0.9808679819107056,0.36333333333333334,0.37,-0.006666666666666654,1500,1200,1769558036.9578245,addition_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_IMDB-MULTI_44.pth
c,GIN,IMDB-MULTI,44,0.0,0.1,True,0.8035556674003601,0.36333333333333334,0.36666666666666664,-0.0033333333333332993,1500,1200,1769558316.6084816,addition_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_IMDB-MULTI_44.pth
c,Graph2Vec,IMDB-MULTI,44,0.0,0.2,False,0.496331125497818,0.48333333333333334,0.46,0.023333333333333317,1500,1200,1769558348.0335033,addition_only,
c,NetLSD,IMDB-MULTI,44,0.0,0.2,False,0.999983549118042,0.47,0.47333333333333333,-0.003333333333333355,1500,1200,1769558361.107053,addition_only,
c,GIN,IMDB-MULTI,44,0.0,0.2,False,0.9362426996231079,0.36333333333333334,0.37666666666666665,-0.013333333333333308,1500,1200,1769558646.2545521,addition_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_IMDB-MULTI_44.pth
c,GIN,IMDB-MULTI,44,0.0,0.2,True,0.7971095442771912,0.36333333333333334,0.37,-0.006666666666666654,1500,1200,1769558934.0476117,addition_only,/content/drive/MyDrive/InformationSystems/Classification/models/GIN_IMDB-MULTI_44.pth
